supplier_id,supplier_code,supplier_name,supplier_type,gst_number,pan_number,email,phone_number,contact_person,address_line_1,address_line_2,city,state,country,postal_code,payment_terms_id,bank_name,bank_account_number,ifsc_code,supplier_status,created_date,modified_date
535,SUP00535,Hayre Group,Service Provider,07COQGT1488U9ZP,LHCTA6402U,kganesan@tara.com,+914624711242,Ubika Shankar,"57/43, Sawhney Marg",,Surat,Gujarat,India,681299,7,Yes Bank,14177634587378,YES 0633971,Active,2023-08-19,2026-06-11
536,SUP00536,Mannan-Krish,Raw Material Supplier,21YPMYB6265R2ZV,HCYWI3807M,wakeeta42@mody.info,02708481001,Kevin Vohra,"13, Sundaram Circle",Suite 18,Jaipur,Rajasthan,India,633717,3,Yes Bank,874537649705,YES 0374089,Active,2022-02-28,2022-03-26
537,SUP00537,"Srinivas, Sekhon and Rastogi",Logistics Provider,08SLYXD0504J5ZB,KQLIG1333X,isaiahchada@raval-mutti.com,01704167283,Amaira Jain,"H.No. 53
Balay Path",Unit 55,Kolkata,West Bengal,India,109999,3,State Bank of India,107515652461,STAT0915747,Active,2016-07-06,2025-05-05
538,SUP00538,"Sen, Bala and Chatterjee",Logistics Provider,16PKKHE9078X5ZM,CSBJE2631I,gopalbatra@bhat-mittal.com,8099470389,Jagat Murthy,"12/435
Tella Road",Unit 20,Bengaluru,Karnataka,India,423806,3,Yes Bank,71799238618186,YES 0341478,Active,2016-03-27,2020-09-28
539,SUP00539,Tak Inc,Raw Material Supplier,34JNTKU4948P9Z9,RUPXC0933U,deepa30@agarwal.com,5667024132,Vidhi Agrawal,"80
Kibe Road",Suite 8,Mysuru,Karnataka,India,853867,6,Kotak Mahindra Bank,93742942820087,KOTA0359232,Blocked,2016-12-28,2020-03-02
540,SUP00540,"Handa, Savant and Kothari",Contractor,03HEWVL3232B9ZI,HGPXL0016A,oshakadakia@gour-rastogi.net,+916440444581,Dayamai Kurian,"43/619
Sankar Marg",,Chennai,Tamil Nadu,India,840149,7,Punjab National Bank,74731740343158,PUNJ0377086,Inactive,2024-10-17,2026-06-02
541,SUP00541,"Saxena, Goel and Dutt",Logistics Provider,19NRQDJ3330H8ZU,ZEHMC9344A,sbajwa@chakrabarti.com,03480161490,Yauvani Aurora,"911, Mangal Street",Unit 68,Nagpur,Maharashtra,India,773731,10,ICICI Bank,81300554875859,ICIC0622175,Active,2022-09-04,2022-11-04
542,SUP00542,Ganesan-Batra,Goods Supplier,30VJKGE4421A8Z9,YDGIB6073J,tristan77@ravel-dhar.com,8194077296,Daksha Parekh,"13, Shetty Zila",Unit 69,Noida,Uttar Pradesh,India,705278,7,Axis Bank,046840009658,AXIS0674944,Active,2021-04-12,2022-06-30
543,SUP00543,Sastry Ltd,Goods Supplier,28KGBZN6764Z9Z4,GKOUF4561N,mistrydeepa@vig.com,+916237716455,Oviya Mital,"58/963, Subramaniam Circle",Unit 44,Kolkata,West Bengal,India,196116,7,Punjab National Bank,876692957228,PUNJ0552904,Inactive,2021-10-05,2021-11-18
544,SUP00544,Bakshi-Behl,Logistics Provider,33DPVGD8692I1ZJ,AXCTS4446K,hthakur@lanka-bhavsar.com,03001227176,Girish Iyer,"H.No. 93, Bora Marg",,Ludhiana,Punjab,India,426406,3,ICICI Bank,35637861965406,ICIC0722703,Active,2024-07-04,2026-04-06
545,SUP00545,Bali-Sanghvi,Logistics Provider,19KQWPS6365Q9ZP,ZZSSD2340S,bprasad@oommen-ray.com,09460615976,Praneel Lall,"H.No. 697
Warrior Nagar",,Hyderabad,Telangana,India,644688,8,Axis Bank,207282000251,AXIS0400062,Active,2020-08-09,2026-01-06
546,SUP00546,Sharma-Agarwal,Contractor,29LEQAP0619Y6ZR,DPSBI0448P,shettyeta@rege.com,9188603204,Nitesh Sandal,"07/779
Ganesan Street",,New Delhi,Delhi,India,226677,6,Yes Bank,89068161941,YES 0290313,Active,2025-07-07,2025-08-22
547,SUP00547,"Mander, Mallick and Randhawa",Goods Supplier,02POCFQ2114Q3ZM,DXTDR2221B,chakradhar00@dar-mani.com,08926644536,Omkaar Vohra,"97/539
Cherian Circle",Floor 15,Hyderabad,Telangana,India,169632,2,ICICI Bank,26425816286,ICIC0268421,Active,2023-12-07,2026-01-14
548,SUP00548,Sathe Group,Equipment Vendor,09ZBPEU3628E0ZD,USGOP0962W,gautam54@varghese.info,01936038775,Nihal Bala,"H.No. 074, Badami Circle",,Jaipur,Rajasthan,India,500794,3,ICICI Bank,665875937772,ICIC0262263,Under Review,2016-06-19,2023-12-30
549,SUP00549,"Tailor, Dar and Bhatti",Service Provider,12VZJGL7754B2ZN,HLIFV4406O,gautami21@mammen.com,5648406529,Nachiket Dua,"H.No. 993, Mody",Floor 2,New Delhi,Delhi,India,336861,9,HDFC Bank,15126454265194,HDFC0276257,Under Review,2025-04-07,2026-03-18
550,SUP00550,Behl PLC,Logistics Provider,07FZXLX8433X8Z8,QNFWQ9591F,urvibasak@balasubramanian.com,+914582983081,Chaitanya Bhatnagar,"03/94
Banik Chowk",Suite 28,Jaipur,Rajasthan,India,795188,3,IndusInd Bank,9883827197089312,INDU0617310,Inactive,2022-01-17,2023-04-27
551,SUP00551,Sethi-Karpe,Contractor,11PMDOZ0556X0ZA,TCBWH1993M,samakshvenkataraman@bansal-subramanian.com,+919646056586,Neelima Nanda,"98/101
Tara",,Pune,Maharashtra,India,193648,9,State Bank of India,24609056888,STAT0332717,Active,2024-10-12,2025-05-04
552,SUP00552,"Ravel, Mital and Sandal",Logistics Provider,33IXBSZ4124N9ZU,GXGZB9838F,jagvidoctor@barad-loyal.biz,07278082778,Warjas Goyal,"H.No. 44, Varghese Path",Suite 17,Jaipur,Rajasthan,India,799635,7,Kotak Mahindra Bank,4563383192319704,KOTA0796906,Active,2019-10-21,2026-04-03
553,SUP00553,Varughese Group,Contractor,04ZKWMV6221J3ZX,SQCUF7808L,manbirkumar@pall.org,07482177074,Aarna Babu,"515
Karan Marg",Floor 9,Hyderabad,Telangana,India,031145,6,Punjab National Bank,24842005043,PUNJ0543133,Blocked,2025-10-10,2026-03-09
554,SUP00554,Brahmbhatt Group,Logistics Provider,31PIADD5910V8ZM,IEXEA7701E,jainupkaar@nazareth-comar.com,+911880100284,Charita Upadhyay,"246, Taneja",,New Delhi,Delhi,India,139861,1,ICICI Bank,37003398644,ICIC0355487,Under Review,2020-11-09,2022-01-09
555,SUP00555,"Khatri, Ganguly and Mukherjee",Equipment Vendor,30RQIRT2130Q8Z6,THCWS5894P,rdara@subramaniam.com,+915256041099,Pushti Sabharwal,"46/50
Singhal Street",Floor 11,Jaipur,Rajasthan,India,034275,7,Punjab National Bank,7937784006561572,PUNJ0334438,Active,2020-11-02,2026-02-11
556,SUP00556,Sarraf-Sachar,Contractor,37FNBBD2607Z4ZP,KAUNS1613B,gopalgarima@andra-goel.com,7976371729,Pallavi Bora,"H.No. 13, Lall Marg",,Hyderabad,Telangana,India,429769,6,Kotak Mahindra Bank,178557209940,KOTA0227698,Active,2021-07-20,2026-02-11
557,SUP00557,"Jayaraman, Parmar and Mallick",Contractor,10POAXW3016K9ZQ,QVOKG6565R,fpandit@bhagat-datta.com,+914588132242,Anirudh Jha,"48/36, Seshadri Path",Suite 7,Amritsar,Punjab,India,597407,1,Punjab National Bank,7434756627711307,PUNJ0209022,Active,2023-06-24,2024-05-30
558,SUP00558,Nagy Ltd,Service Provider,20GHLVW0319D5ZR,XGPGY9364F,ekarajnadkarni@edwin-memon.net,+913335433474,Upadhriti Kari,"H.No. 77
Roy Nagar",Suite 36,Bengaluru,Karnataka,India,625097,3,Axis Bank,678301995540,AXIS0145685,Active,2021-09-26,2023-11-22
559,SUP00559,Seth-Manda,Service Provider,17OJQPW9766H5ZF,HKZYQ9907P,harshil09@vora-walia.org,04222994589,Amol Palla,"60/802
Pillay Chowk",Suite 25,Hyderabad,Telangana,India,079066,8,Punjab National Bank,69715684912499,PUNJ0414448,Active,2016-04-29,2021-08-30
560,SUP00560,Palla-Joshi,Goods Supplier,15VVLKV6219W9ZV,PCOJY1319U,nisha66@bath.com,+917981801119,Laksh Garg,"78/57, Dora Marg",Suite 45,Bengaluru,Karnataka,India,023974,8,Axis Bank,78260184377619,AXIS0179677,Active,2023-08-19,2026-05-19
561,SUP00561,Sachar-Shere,Raw Material Supplier,29VYLHR3538A0Z1,QORXS4348S,tejasyogi@sahota.com,8728520436,Yauvani Chadha,"455
Sankar Chowk",Floor 1,Jaipur,Rajasthan,India,390979,7,Kotak Mahindra Bank,1109655143349899,KOTA0361249,Active,2017-08-02,2025-08-28
562,SUP00562,Chacko-Mishra,Equipment Vendor,09XWOFD2195G5Z3,HFVPK1363C,omya99@jani.biz,+917687913394,Mohini Sanghvi,"71/22
Dani Circle",Unit 3,Coimbatore,Tamil Nadu,India,638264,9,ICICI Bank,51913850029777,ICIC0169673,Active,2020-06-15,2021-05-27
563,SUP00563,Kant LLC,Service Provider,03QUJLW0664X1ZB,LRGOU2227C,yashawini66@mallick.com,7253186966,Saanvi Dada,"74
Luthra Chowk",,Mysuru,Karnataka,India,119804,3,Yes Bank,9534033814967280,YES 0774766,Inactive,2023-12-15,2023-12-20
564,SUP00564,Tiwari PLC,Logistics Provider,17NLAKK3693K5ZU,WNVVM1326Z,rehaanagarwal@brahmbhatt-barad.net,03425632630,Advay Narula,"76/11, Subramaniam",Suite 35,Coimbatore,Tamil Nadu,India,903203,4,Kotak Mahindra Bank,541662104259,KOTA0820629,Active,2024-08-06,2024-10-03
565,SUP00565,Dugar-Bhatt,Logistics Provider,11UPUNS4216K3ZS,KWQSY2633J,rajagopalanoscar@anand-nadkarni.info,+918002751094,Chatresh Prakash,"65/84, Issac Road",Unit 28,Jaipur,Rajasthan,India,360216,3,IndusInd Bank,87609279344,INDU0613518,Active,2025-07-07,2025-10-11
566,SUP00566,Srinivasan LLC,Goods Supplier,36BJOWG4036J5ZC,ZTCKG8922D,dalaloscar@tara.com,+913096356450,Amrita Srinivasan,"11
Kuruvilla Chowk",Suite 38,Kolkata,West Bengal,India,037265,2,Axis Bank,26396789590555,AXIS0995360,Active,2024-04-04,2024-12-03
567,SUP00567,Kaur-Sabharwal,Equipment Vendor,06GPHTD4878H6ZH,ISBEJ5227V,simon07@venkatesh.com,00998182734,Ekalinga Sarraf,"28/745
Barman Nagar",Unit 43,Kolkata,West Bengal,India,397787,8,Punjab National Bank,096545168916,PUNJ0939101,Active,2022-04-02,2025-03-29
568,SUP00568,Lalla and Sons,Goods Supplier,16MWKVR0250R9ZD,ARRVV5294W,jyotimitter@bath-venkataraman.net,8927554903,Girik Mittal,"18/103, Shanker Circle",,Kolkata,West Bengal,India,628030,7,Punjab National Bank,892245114475,PUNJ0760736,Active,2019-09-26,2020-09-06
569,SUP00569,Naidu LLC,Raw Material Supplier,32JNGQH5055X3ZL,DUBVS2533L,kkumar@sethi.org,02408861222,Bhavini Dara,"H.No. 03
Sami Circle",Suite 31,Pune,Maharashtra,India,277061,9,Kotak Mahindra Bank,6346561037854315,KOTA0127778,Active,2017-11-23,2019-06-22
570,SUP00570,Dave Group,Contractor,10YAFEW2548Q4Z5,OXYEA3090Q,gagangola@chacko.biz,+910085110417,Gabriel Manda,"16/481, Ratta Nagar",,Lucknow,Uttar Pradesh,India,742355,10,Kotak Mahindra Bank,32975923986952,KOTA0130372,Active,2021-07-03,2022-01-29
571,SUP00571,Mani PLC,Logistics Provider,23UFVAQ6998Z8ZZ,BPRFK4625R,lakshitram@hegde-sekhon.net,07814988140,Tamanna Deo,"12/078
Krish Ganj",,Noida,Uttar Pradesh,India,089353,1,Yes Bank,70232182299,YES 0852578,Active,2022-09-21,2025-05-20
572,SUP00572,"Dutta, Sarkar and Pillay",Goods Supplier,09UYIKD8737Z6ZO,AGWRO5855N,kannannoah@lall.com,4654715808,Jagrati Krishnamurthy,"46, Tata Ganj",Unit 40,Surat,Gujarat,India,094723,3,Punjab National Bank,05157522679,PUNJ0848650,Inactive,2017-07-13,2021-06-09
573,SUP00573,Dhaliwal Group,Service Provider,30CEVHI9392W9Z2,NAEXV4988N,damble@nanda.com,3931752335,Wriddhish Baral,"598, Keer",Floor 10,New Delhi,Delhi,India,565188,5,State Bank of India,442605002687,STAT0462699,Under Review,2025-12-08,2025-12-09
574,SUP00574,Sama LLC,Service Provider,10BIRTO4219Y9ZQ,QXDQB2410I,rachitsolanki@mammen.net,+914748458863,Osha Bhavsar,"H.No. 073, Sinha Road",Floor 13,Noida,Uttar Pradesh,India,477048,2,Kotak Mahindra Bank,637704875508,KOTA0772363,Inactive,2017-01-29,2024-01-06
575,SUP00575,Ganguly-Sangha,Service Provider,11GAHFO2490O4ZA,FTHXH4181O,rsunder@johal.com,+919276459653,Daksh Swamy,"75
Sagar Path",,Bengaluru,Karnataka,India,836628,8,HDFC Bank,7395055586552059,HDFC0148738,Active,2023-06-07,2024-07-08
576,SUP00576,Tata-Kapoor,Goods Supplier,01OLAHE0095W8ZX,DINSM8438H,deepadhillon@das.com,06056036106,Nitara Kunda,"00, Bhalla Ganj",,Kolkata,West Bengal,India,354106,9,Axis Bank,66699723324,AXIS0481355,Active,2021-10-23,2024-12-30
577,SUP00577,Prabhu PLC,Logistics Provider,10WFPGR3549E9ZF,TRNHD8304G,bhanumati25@sood-gaba.org,+914304817032,Aarnav Sharaf,"78/011
Swamy Circle",Unit 88,Kolkata,West Bengal,India,898458,10,Yes Bank,028283262472,YES 0857431,Inactive,2024-05-14,2026-05-04
578,SUP00578,Pal PLC,Equipment Vendor,27LCPYD5676U9ZB,QROTX2883R,avi10@sarna.net,5312415951,Ekta Taneja,"H.No. 825
Sule Street",Suite 47,Ludhiana,Punjab,India,601818,6,HDFC Bank,392309488037,HDFC0734668,Active,2025-04-15,2025-09-15
579,SUP00579,Magar-Ben,Raw Material Supplier,26RQWWA1135T5ZE,JTJMG7411Z,xiti14@dora.com,06510168287,Vinaya Ganesh,"81/25
Virk Nagar",,Kolkata,West Bengal,India,273192,3,Kotak Mahindra Bank,65073825119,KOTA0909782,Active,2016-09-04,2025-01-29
580,SUP00580,"Aggarwal, Bahl and Agrawal",Raw Material Supplier,14PHKVA2959O2ZK,LLDKO9537L,kavyasaha@ramakrishnan-mall.biz,2005654842,Urvi Bhandari,"36/12
Mitra Nagar",,Ludhiana,Punjab,India,413034,9,Kotak Mahindra Bank,3440136609683577,KOTA0185746,Active,2017-01-24,2026-06-14
581,SUP00581,Bobal-Bera,Logistics Provider,25YAGOQ5887N9ZU,QDRQF6686Y,rswaminathan@rattan.net,06049298080,Bhanumati Apte,"H.No. 914
Bera Chowk",Floor 18,New Delhi,Delhi,India,547221,4,Kotak Mahindra Bank,79261900901,KOTA0991358,Active,2025-10-26,2025-12-23
582,SUP00582,"Garde, Bhandari and Chopra",Contractor,24LPVUV4623U3ZA,SODDA8117U,upasnaahuja@gour.com,7744397849,Hemal Johal,"950, Narula",Suite 33,Mumbai,Maharashtra,India,654407,6,Punjab National Bank,86481020000139,PUNJ0364902,Active,2020-04-06,2022-12-27
583,SUP00583,"Chokshi, Manne and Desai",Equipment Vendor,16NUGSH9845H2Z9,WEPYB4528W,kraman@batra.org,+913482129466,Neel Choudhury,"04/95, Bajaj Zila",Floor 7,Kolkata,West Bengal,India,899319,6,HDFC Bank,2778842133910381,HDFC0570072,Active,2024-09-04,2026-02-20
584,SUP00584,Oommen Inc,Service Provider,08RKCIH9792S0ZQ,YGRDT1731G,bhari@bera.biz,00352269343,Ishwar Dara,"38/87, Ratta Chowk",Suite 19,Coimbatore,Tamil Nadu,India,128222,2,Kotak Mahindra Bank,91114919753119,KOTA0942929,Active,2024-01-14,2024-10-03
585,SUP00585,Tandon-Merchant,Equipment Vendor,21ALKEW1415J8ZB,AYXHC6868S,chanakya03@lad.org,7862413703,Vaishnavi Jha,"H.No. 11
Minhas Circle",Suite 33,Kolkata,West Bengal,India,045655,10,HDFC Bank,3859122272881545,HDFC0947447,Active,2022-09-03,2026-04-21
586,SUP00586,Memon-Korpal,Goods Supplier,18CBSGI4176J3Z6,RPSTA4382G,cmangal@biswas-jha.com,+914450734448,Bhavna Kara,"228
Setty Chowk",Suite 37,Ludhiana,Punjab,India,405277,8,Punjab National Bank,89049418964,PUNJ0629796,Active,2022-12-15,2026-03-25
587,SUP00587,Korpal PLC,Contractor,18RGIHF0524Z2ZM,RLSQG0301E,dhriti23@kunda.com,+912736161579,Vrishti Yogi,"750
Rai Chowk",Unit 2,Hyderabad,Telangana,India,917740,7,State Bank of India,57295580386,STAT0694198,Active,2023-03-19,2025-04-18
588,SUP00588,Khosla Group,Service Provider,03BCCZF6833Z6ZB,XGFHA8615V,sharmadamyanti@guha.com,05159108917,Saumya Kale,"H.No. 85
Jain Street",Suite 13,Hyderabad,Telangana,India,272147,2,IndusInd Bank,84931106886016,INDU0780366,Inactive,2019-10-09,2024-01-23
589,SUP00589,"Walla, Wable and Magar",Service Provider,02OMJJG2055C6ZL,JVMEZ0140K,chakrabortypranit@krishnamurthy-mandal.com,9656114113,Jagvi Karan,"H.No. 539
Dey Chowk",Suite 37,Chennai,Tamil Nadu,India,658134,3,State Bank of India,08772384803609,STAT0557400,Blocked,2022-02-04,2025-02-02
590,SUP00590,"Palla, Nayak and Shetty",Goods Supplier,11AVFHL7704J1ZD,SGQFP1641G,srinivasanayaan@venkatesh.com,08414204533,Qushi Patel,"H.No. 17, Babu Marg",Floor 3,Amritsar,Punjab,India,105906,9,ICICI Bank,8051806093039029,ICIC0194802,Active,2017-02-03,2025-05-15
591,SUP00591,"Bhatti, Mahajan and Gera",Equipment Vendor,05AOOIX5891S4ZD,TSGRS6735Y,subramanianikshita@bandi-parikh.info,+912644337069,Saumya Morar,"47/198
Sahni Circle",,Noida,Uttar Pradesh,India,122733,8,ICICI Bank,401311069520,ICIC0117074,Active,2016-06-08,2018-06-21
592,SUP00592,Malhotra LLC,Equipment Vendor,37SHHWN5136R9ZZ,TBFSX2763J,nicholas15@mitra-varma.com,07909321316,Alexander Kota,"09, Bajaj Path",Floor 1,New Delhi,Delhi,India,092812,1,State Bank of India,577052174509,STAT0803310,Active,2023-03-05,2025-10-11
593,SUP00593,Goswami-Balay,Logistics Provider,25FLZGP1492T1Z5,FSSKZ8903E,balasubramanianabhiram@vala.com,5567709986,Darpan Puri,"83/78
Sangha Zila",Unit 86,Lucknow,Uttar Pradesh,India,050530,2,ICICI Bank,5989592027620171,ICIC0733329,Blocked,2025-08-12,2025-09-13
594,SUP00594,"Lata, Karan and Sibal",Service Provider,19PSTOH1703G7Z5,CLFTW1354P,edwineshana@pillai.com,+912016673154,Ekiya Borah,"68
Golla Ganj",,Kolkata,West Bengal,India,959725,3,Axis Bank,39287482985,AXIS0827028,Active,2022-12-17,2024-06-21
595,SUP00595,Sathe Inc,Raw Material Supplier,25PEGDY0298I4Z9,VDBPR8409M,aryandara@ratta.com,00510227984,Ira Luthra,"685, Reddy Chowk",Floor 13,Surat,Gujarat,India,679915,4,Yes Bank,553067246939,YES 0633556,Active,2022-12-15,2026-03-24
596,SUP00596,Bal-Narayanan,Raw Material Supplier,32EANHI6145H4ZI,OFRXO7293I,obiswas@bassi.com,7464551573,Gopal Vaidya,"H.No. 01
Trivedi Marg",,Amritsar,Punjab,India,947716,7,Kotak Mahindra Bank,50543326289,KOTA0487219,Active,2018-09-20,2022-04-20
597,SUP00597,Batra PLC,Goods Supplier,26NFRVR8551M4ZL,SSEDR5530U,oparekh@peri-seth.com,+918123809249,Aarnav Kari,"10, Chaudhuri Marg",,Kolkata,West Bengal,India,129489,5,ICICI Bank,66746827349,ICIC0976650,Active,2018-09-27,2023-08-09
598,SUP00598,"Wason, Magar and Kade",Contractor,20VJYAT7427M2ZQ,JPPJN1480R,prakashhritik@khatri-sha.net,02718220187,Shravya Shankar,"78
Chaudry Nagar",,Hyderabad,Telangana,India,344853,8,Axis Bank,076245531339,AXIS0353670,Active,2020-01-11,2020-07-29
599,SUP00599,Tella-Chaudhuri,Logistics Provider,23SHNOJ6962Q0Z4,VJQQR9178R,rudra71@iyengar.biz,0806407393,Yashawini Kothari,"05
Sibal Circle",Floor 20,Coimbatore,Tamil Nadu,India,322677,2,ICICI Bank,6972364415923385,ICIC0409992,Blocked,2017-06-11,2018-03-04
600,SUP00600,Varkey Ltd,Contractor,18BABSS9634C1Z1,UOHPE6069Q,umall@sarin-chokshi.biz,+913125496139,Shivani Ramachandran,"H.No. 23
Salvi Ganj",Floor 7,Kolkata,West Bengal,India,607156,10,State Bank of India,93257442347445,STAT0279130,Inactive,2024-01-16,2025-12-02
